,,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines
T01vsT02,L_Area_46,24.0,1.0636699624893813,0.0790496975751169,1.003731653715073,1.018747937705024,1.039510049149266,1.0722927046546744,1.362672920939931,24.0,0.8944111472734345,0.02636701753194765,0.8393873085339161,0.8817513052517968,0.8983520450283795,0.9143617122384293,0.930983847283406,24.0,0.9950793062647181,0.004622590671027597,0.978891253471374,0.99372586607933,0.996391981840133,0.9981033802032466,0.9987993836402892,24.0,12033.780425071716,2397.062125406636,7820.241416931152,10874.131313323975,11689.58922958374,13426.514591217043,19163.26103210449,24.0,2804.155909538269,700.523740095415,1533.0608825683594,2293.475389480591,2890.798313140869,3398.4208660125732,3840.806785583496,24.0,0.8685857290505425,0.019137683247325014,0.8275328692962101,0.8559589267827122,0.8705735450376655,0.8844131353560228,0.8942408376963351,24.0,0.9868720769882199,0.0072351587420035135,0.9627906680107112,0.9852051585912702,0.9889325797557826,0.9912686198949813,0.994265675544738,24.0,4042.972393989563,841.5808063178698,2731.784019470215,3471.812078475952,4003.898368835449,4417.74326133728,6230.098480224609,24.0,1229.6425828933716,333.15509198936127,766.5304412841797,958.1630516052246,1247.6506118774414,1408.7035503387451,1867.3986282348635,24.0,0.9399779434713132,0.04542896072012171,0.804317792194962,0.9333675521808793,0.947402084399682,0.9718962370381695,0.9940518949501352,24.0,0.9304269379343543,0.036485456501353965,0.8181037780581291,0.921899475994924,0.9388517756673256,0.952794049492488,0.9846024542851632,24.0,0.43988372199237286,0.2450274027087382,0.142207153141498,0.25642306916415597,0.3437369018793105,0.6048922911286347,0.9999426007270812
T01vsT02,L_Area_47l,24.0,1.0250880261783777,0.03660738790994444,1.0,1.0060051914257826,1.0127864982746686,1.0259400201164448,1.176809146218151,24.0,0.9139058496486013,0.01715707239434335,0.8748141540291401,0.9083932882093997,0.9160681372095925,0.9245165470494413,0.9521480964023752,24.0,0.9970831622680025,0.0030791354726183878,0.983788430690765,0.9970847368240351,0.9979268610477441,0.9983897507190702,0.999485969543457,24.0,10985.917002677917,1246.0633620178924,8105.65168762207,10303.310771942139,10865.976734161377,11828.2170753479,13764.929626464844,24.0,2069.56423664093,478.5079353805754,1117.177345275879,1702.2684001922607,2107.958713531494,2258.818428039551,3433.0778274536133,24.0,0.8868247860877068,0.028449987427636807,0.8017817371937631,0.876772247360482,0.8867205835712015,0.9022271373901295,0.933478735005452,24.0,0.9883984923362727,0.011568597701551749,0.93775063753128,0.9879783093929286,0.9899451136589046,0.9937144666910169,0.9967774152755732,24.0,3481.3257541656494,388.2896098446835,2348.518798828125,3253.677085876465,3543.1646461486816,3694.0243606567383,4224.072006225586,24.0,885.7911615371704,229.72708252855207,497.429328918457,707.4097423553467,860.3081016540527,1019.322395324707,1451.5150909423828,24.0,0.9643930569719409,0.022068948637705543,0.900843289356766,0.9604065458728063,0.9697569010184122,0.977006054668223,0.9958562899369772,24.0,0.9320913555438161,0.027949114741257174,0.870979948951319,0.9188085468091997,0.9384043605204346,0.9516181624906308,0.983072061481934,24.0,0.369346974107126,0.1793578689796239,0.091550014913082,0.2536395490169523,0.3414698988199225,0.4451733194291588,0.7702938616275781
T01vsT02,L_Area_47m,24.0,1.034245442829941,0.04631277026475704,1.0,1.0031396506722425,1.0218734120363524,1.0547621585267755,1.218794557035255,24.0,0.9022435598873674,0.024360987726394744,0.857354028085735,0.8871922169377293,0.899629400102217,0.9190422049013028,0.949424136204306,24.0,0.9951114008824025,0.005563490351550997,0.97419136762619,0.9948833137750618,0.996850371360778,0.9981792271137231,0.999466836452484,24.0,8631.62204360962,1364.5284401651634,6099.625213623047,7536.869791030884,8839.56381225586,9606.094253540037,10747.735336303713,24.0,1889.8237209320068,600.3610638818899,823.6124954223633,1478.0174732208252,1912.2488136291504,2246.5865592956543,3147.667556762696,24.0,0.8773840003887056,0.03289036807096095,0.7837837837837831,0.8587695882546853,0.8769297813788701,0.8951736726257583,0.942635658914728,24.0,0.9836543202400204,0.018669495641950508,0.906269550323486,0.9816347658634181,0.9893522262573241,0.9927926212549208,0.998296558856964,24.0,2602.669849395752,428.28954882786013,1753.234519958496,2295.5140342712402,2564.615146636963,2898.952892303467,3473.8507232666016,24.0,742.0667037963867,268.4718616690027,301.7194290161133,574.8978309631348,729.8348350524902,954.0857620239258,1435.2059326171875,24.0,0.9400496861911453,0.04540397155362057,0.806045338993396,0.9251276302282023,0.9591542178807515,0.9703052537040934,0.990333545720174,24.0,0.9149284439999056,0.052253642506779135,0.7759211004227641,0.8846695236636426,0.9294573565482772,0.95199736705385,0.985472857483867,24.0,0.4776475735319153,0.27747265469966753,0.115247558802366,0.258747868239879,0.449074395000934,0.580835416913032,1.258714258670806
T01vsT02,L_Area_47s,24.0,1.2267540497711897,0.37313388111643964,1.0,1.0405563602653938,1.09694231898001,1.1866078542987564,2.441812035201075,24.0,0.8552574335177053,0.05737131765572195,0.717260712855426,0.8444874357157146,0.8764547153283251,0.8854248021059231,0.937875751503006,24.0,0.9780255332589146,0.03179677249652861,0.8769339919090271,0.978514268994331,0.9931713640689845,0.9945738613605494,0.99926483631134,24.0,10816.709485054016,2534.7461922443617,7632.686096191406,8680.549518585205,10515.329830169678,12152.361597061155,17010.45213317871,24.0,3795.956600189209,2207.3324167851665,1011.1678161621094,2652.2768726348877,3127.2811088562016,3822.458982467652,11514.26577758789,24.0,0.837760916701864,0.049990220587489455,0.732696897374701,0.8044276472407897,0.8477260403159261,0.8743735713029713,0.92706645056726,24.0,0.9625289589166636,0.0318527876094304,0.894141614437103,0.9380658566951752,0.9717660248279565,0.9858770966529842,0.997578024864196,24.0,3230.2326707839966,743.7316448584307,2201.736373901367,2609.4653320312505,3159.899425506592,3757.22234916687,4705.192176818848,24.0,1261.2415771484375,504.614646540569,366.9560623168945,937.7766036987304,1153.8729515075684,1431.1286430358887,2601.3107528686523,24.0,0.8634217901824973,0.09376543530589347,0.6087444654730481,0.807390585334141,0.872670969415138,0.9364215478103843,0.996045698511862,24.0,0.8427739880574475,0.08923979757324088,0.6713834711579151,0.7778328248996822,0.8610137901819811,0.9027784169616682,0.9897734647320092,24.0,1.0023348109486199,0.799960909415625,0.052609384059906,0.38065695017576123,0.852460786700248,1.2539109140634537,3.293420255184173
T01vsT02,L_Area_8Ad,24.0,1.0359721443092307,0.07195011069691956,1.0,1.003244153840641,1.014037778279106,1.0305294622237924,1.351450597926633,24.0,0.9071408817434006,0.04280995575788882,0.7288378766140601,0.9017021221235583,0.9192227732998096,0.927175157770064,0.9383924928600572,24.0,0.9961358209451037,0.007265321690906907,0.963306546211242,0.9971667677164078,0.9983432888984676,0.9986342042684554,0.999326825141906,24.0,10152.451057434082,1653.4616350744434,7339.121246337891,8855.872970581055,10397.088432312012,11269.628402709961,14025.876159667969,24.0,2139.897481918335,1313.4385856721888,1100.8681869506836,1524.9063034057617,1826.625732421875,2246.5865592956543,7706.077308654785,24.0,0.8763916518210344,0.037352196809601855,0.7384044526901671,0.8645175778225178,0.8901449068554561,0.8980210276664153,0.912032355915065,24.0,0.9881279518206911,0.012777871548184131,0.936125695705413,0.9879113882780071,0.9920064806938171,0.9946891665458676,0.996772050857544,24.0,3374.296902656555,629.6979921349812,2478.9920654296875,2797.020652770996,3331.1455879211426,3724.6040325164795,4721.501335144043,24.0,959.5221481323242,382.7305127490926,570.8205413818359,721.6802558898926,843.9989433288574,1029.515619277954,2299.591323852539,24.0,0.9569802360614359,0.04046337265586994,0.7982316117668821,0.9503284177012452,0.964260461109063,0.9774691875618285,0.998483689456458,24.0,0.9346458205425673,0.04264279678820321,0.779721808050427,0.9208891832472704,0.9442802258918865,0.9619584339761975,0.989193702313394,24.0,0.3526108621930078,0.21022305476782163,0.112903404980897,0.19584214501082875,0.32243712246417955,0.4506188966333862,0.937671422958374
T01vsT02,L_Area_8Av,24.0,1.1266072650499914,0.20484118908249033,1.0,1.0103417738654905,1.0338664769657053,1.1673571826150162,1.840438343010992,24.0,0.8781182839790215,0.07137344143700947,0.6292192733831481,0.8899246467966594,0.9042983855483516,0.9169911537655169,0.9389857369255152,24.0,0.9861779386798538,0.02719432986690301,0.8799714446067811,0.9933721721172327,0.9970377385616296,0.9976781755685802,0.9990818500518792,24.0,13931.418951034546,3761.944453720416,7836.550575256348,11194.198545455933,13393.89627456665,16384.58818244934,21886.89047241211,24.0,4074.911162376404,2876.833342434785,1255.805191040039,2401.5235633850098,2841.870838165283,4405.511392593384,11734.439414978027,24.0,0.8382772335154257,0.07444570766229539,0.6538461538461531,0.8405788808487031,0.8681075463215191,0.8848590263909466,0.9059233449477352,24.0,0.9697350983818369,0.04081488139438287,0.8605266809463501,0.9792978018522258,0.988019555807113,0.9904901683330531,0.996100425720214,24.0,4308.335990905762,1152.6590651293266,2095.7268447875977,3375.9957733154297,4293.385929107666,4915.172590255737,7257.575454711914,24.0,1657.7579889297485,836.0332183345903,660.5209121704102,1147.7570171356201,1345.5055618286133,1875.5532073974612,3465.696144104004,24.0,0.9065425038850122,0.12890516995479473,0.430542607883445,0.9206119404126113,0.948402881666391,0.9660868955090938,0.995711679732654,24.0,0.9118011593898462,0.07708269920365228,0.674967774116586,0.900160993205488,0.9392540176303941,0.9523268081258862,0.9813687151099452,24.0,0.5612074822808303,0.4093838768388111,0.064407259225845,0.22093346901237926,0.45495276898145653,0.8327207416296005,1.41118448972702
T01vsT02,L_Area_8BM,24.0,1.0237599983956338,0.03941437684984812,1.0,1.0024395275789806,1.0095937104198334,1.0247486802069206,1.184294738580769,24.0,0.92227647444629,0.01677656350698263,0.8724373576309791,0.912506417923673,0.9278420317687346,0.9331030003744616,0.944694533762057,24.0,0.9978566616773602,0.0018592551311293767,0.990003049373626,0.9975904524326322,0.99848136305809,0.9986925870180126,0.999237298965454,24.0,13476.121614456177,1378.1184588655256,9141.283241271973,12541.742752075193,13805.702522277832,14419.334604263307,15232.753875732422,24.0,2268.332103729248,523.5173919689717,1402.5876159667969,1950.9830646514893,2136.499740600586,2544.2286987304688,3653.25146484375,24.0,0.9015725624561176,0.01992160959144704,0.8382978723404251,0.9007591145399065,0.9055821959449186,0.9138831279736485,0.923988153998025,24.0,0.9929942215482391,0.004259650848009035,0.9768258333206172,0.992730945348739,0.9942439794540402,0.9955726861953732,0.996816337108612,24.0,4022.9257202148438,474.09919060067944,3057.967185974121,3702.178939819336,3954.9708938598633,4362.699851989746,4990.602447509766,24.0,872.2001962661743,163.7722961710232,627.9025955200195,750.2212829589844,848.0762329101562,947.9698276519774,1255.805191040039,24.0,0.9719683956415152,0.020731349206236798,0.9077944937393392,0.9678626091479202,0.9778369208116167,0.9840788077938546,0.993142008263137,24.0,0.9496798377816233,0.02105722091562213,0.8826117568760131,0.9485931046928545,0.9516343284852815,0.9600078814406497,0.9820550683955832,24.0,0.39522315204764347,0.3096077504830203,0.102128911763429,0.19131209328770551,0.2680305987596505,0.5956352427601808,1.429778158664703
T01vsT02,L_Area_8B_Lateral,24.0,1.0215816487669707,0.03129874360313368,1.0,1.0041304755026954,1.008456860231784,1.0228068118481128,1.13219606279686,24.0,0.9224908252169551,0.014602508936621074,0.8920829406220541,0.9073784745959375,0.9246572325889881,0.9368920571961151,0.939202200825309,24.0,0.9980769281586008,0.0011011634188990917,0.9958243370056152,0.9975192993879315,0.998565942049026,0.9989004731178278,0.999163746833801,24.0,14126.789076805115,1576.1509793232767,10992.37271118164,13357.200668334961,13915.7893409729,15452.927513122559,17255.08950805664,24.0,2381.4768896102905,567.6893022725484,1687.9978866577148,1950.9830646514893,2295.5140342712402,2799.0592975616455,3734.797256469727,24.0,0.8931976609259803,0.01868861443008454,0.8484848484848481,0.8846690647482013,0.8922644922427365,0.905067172897196,0.93581081081081,24.0,0.9912689104676243,0.004299603121723821,0.978004515171051,0.9904899299144745,0.9925197064876555,0.9935535639524455,0.997682511806488,24.0,4333.819050788879,494.45315357070297,3424.923248291016,3920.3139324188232,4440.168354034424,4717.424045562744,5218.9306640625,24.0,1029.515619277954,174.8838398348535,619.7480163574219,905.15828704834,1039.7088432312012,1102.906831741333,1345.5055618286133,24.0,0.977710497346135,0.015159229424864716,0.940138016188002,0.968077144941252,0.9832981984757726,0.9878420922855715,0.996432952633466,24.0,0.9530543393289818,0.013458293870989844,0.92686568028734,0.9438020164176231,0.9516471275706855,0.9607633498961791,0.983379924402173,24.0,0.3077682767373816,0.19008369452144608,0.08557665720582,0.15824941173195797,0.2571499869227405,0.44604330882430054,0.874156922101974
T01vsT02,L_Area_8C,24.0,1.1928916482878844,0.2870473060909188,1.003765889070257,1.0221168548151474,1.061883564837482,1.2138386617390355,2.070840037981429,24.0,0.8557907782474103,0.08090818755711036,0.603115727002967,0.7998417767272645,0.8877905622982896,0.9146018442848612,0.9278021539688872,24.0,0.9818211893240608,0.02235692304694189,0.917319357395172,0.9682042598724361,0.9943467676639556,0.9970813244581225,0.99879640340805,24.0,12548.198460578918,3262.997011402772,6629.672859191895,10254.383296966553,11493.879329681396,15257.217613220217,19008.324028015137,24.0,4192.47301197052,2327.7814254750288,1475.9788284301758,2450.4510383605957,3857.1159439086914,4998.757026672363,10470.47964477539,24.0,0.8410306237113462,0.05791781648487892,0.7308641975308641,0.7921921942150425,0.8572717895822586,0.891385426615408,0.9002624671916011,24.0,0.9730598479509349,0.02315057552947101,0.911942064762115,0.9600614160299298,0.9835886061191557,0.9912389814853666,0.9959498047828672,24.0,3538.747582435608,1016.3056414562778,2356.6733779907227,2821.484390258789,3221.058769226074,3877.502391815186,6376.880905151367,24.0,1289.7826042175293,446.603697176973,676.8300704956055,986.7040786743164,1263.9597702026367,1626.8385429382324,2503.4558029174805,24.0,0.8832143543236022,0.0976315131732778,0.586404083150469,0.8331266931285811,0.902756965180716,0.9627686236320407,0.987938339595235,24.0,0.8824425797203993,0.07678864353594037,0.687927852344549,0.8350155286307426,0.9025159821405195,0.9422087524461009,0.9676996029618872,24.0,1.1267884004240232,1.0481404202089009,0.141145348548889,0.386444956064224,0.6749695539474485,1.563778504729271,3.671709895133972
T01vsT02,L_Area_9-46d,24.0,1.0404587507249923,0.07230864608953258,1.0,1.0041420544865223,1.0129964622490535,1.0356507540430426,1.337886993104184,24.0,0.9095574207840088,0.032670017998328464,0.8144144144144141,0.9067543728543346,0.9186321896420396,0.9287440299156484,0.941870261162594,24.0,0.994873151183128,0.011362566473482716,0.943917036056518,0.997066184878349,0.9983505308628081,0.9987800270318985,0.9992411136627192,24.0,12303.900859832764,1501.3453612923288,9361.45687866211,11673.280071258545,12394.960327148438,13218.5728225708,15722.02862548828,24.0,2450.7908124923706,970.4082654232946,1394.4330368041992,1906.132879257202,2218.0455322265625,2662.4700965881348,5879.45157623291,24.0,0.8742693004139581,0.03037133322223143,0.796019900497512,0.8577888121784053,0.881067260505587,0.8921379425215503,0.922740524781341,24.0,0.9865139226118719,0.014296303046746848,0.9243246912956232,0.984614938497543,0.9905943572521206,0.9937090277671807,0.996650040149688,24.0,4492.493570327759,711.0823795066792,2951.957656860352,4154.758083343506,4468.709381103516,4978.370578765869,6050.697738647461,24.0,1291.4814748764038,372.71994760875674,742.0667037963867,1037.6701984405518,1247.6506118774414,1469.8628940582273,2340.364219665528,24.0,0.9558647055318445,0.04114701944406715,0.7927518360798771,0.9513862246130887,0.9695106915150976,0.9787443799771794,0.995870086505495,24.0,0.9325344045202524,0.05320092369361137,0.7123955589251021,0.9274660015340419,0.944762396878949,0.9563992603684872,0.982355179598658,24.0,0.41679621844862863,0.39285612519444163,0.080653373152017,0.18134422227740277,0.33105576783418655,0.4687758348882195,2.054203748703003
T01vsT02,L_Area_9_Middle,24.0,1.0216729330390872,0.021709726319598187,1.0,1.0041129324796794,1.0164767053090071,1.0273141474449679,1.073055126563725,24.0,0.9161013635454779,0.016477281435248257,0.8781512605042011,0.9067506689141674,0.9182809077108816,0.9253665662691172,0.941754385964912,24.0,0.9971309627095853,0.0022926289925171567,0.988846182823181,0.9971922039985655,0.9978993535041805,0.9983412474393838,0.998872876167297,24.0,19044.0003118515,2301.1671504499045,16015.593475341797,16539.525186538696,18886.005340576172,20942.997934341427,23525.96088409424,24.0,3500.013331413269,843.2487660374004,2030.4902114868164,2919.3393402099605,3502.3917503356934,3865.270523071289,5202.621505737305,24.0,0.8890848368116421,0.012996709411146194,0.853840924541128,0.8816745575613334,0.8896997885983575,0.8977980696222462,0.912868632707774,24.0,0.9901012505094205,0.002470972815951008,0.984284818172454,0.9885688424110409,0.990521907806396,0.9917128533124917,0.993993818759918,24.0,6084.335377693176,686.3732033707037,4925.365814208984,5502.302289962769,6103.702503204346,6629.6728591918945,7339.121246337891,24.0,1519.4699172973633,252.1296467436574,1060.0952911376953,1355.6987857818604,1508.5971450805664,1761.3890991210938,1965.2535781860352,24.0,0.9675452900420033,0.021703897709975273,0.8963923187528251,0.9586174590571027,0.9749332409506175,0.9814652015616603,0.99222155446173,24.0,0.9413177388287508,0.020827695166563638,0.8914176571642961,0.9278614332951187,0.9437530632504871,0.9553161994067569,0.9769569083263192,24.0,0.5007650046609337,0.26894545373135087,0.099369462579488,0.32840652391314473,0.4497201591730115,0.6650415360927577,1.390834689140319
T01vsT02,L_Area_9_Posterior,24.0,1.0201611759551572,0.04015198547667293,1.0,1.0039234514448383,1.0066376810212956,1.018937320684396,1.197588593991426,24.0,0.9178970797437392,0.017954915146044085,0.8651863600317201,0.9107079945985513,0.9203559973716566,0.9295633543538493,0.947045951859956,24.0,0.9978770290811854,0.001365306552482706,0.9942153096199032,0.9978253245353698,0.99816420674324,0.9988153129816053,0.9993837475776672,24.0,11562.853478431702,2135.7965924070186,8456.29859161377,9663.176307678223,11387.869800567627,12884.235076904297,16088.984687805176,24.0,2061.7494316101074,530.5119895512543,986.7040786743164,1747.1185855865479,2046.7993698120117,2366.8666019439697,3343.377456665039,24.0,0.8867935681971609,0.021812819852331886,0.8194594594594591,0.8763660744217229,0.8859797485256475,0.9040232508703387,0.9167671893848012,24.0,0.9909026771783825,0.005390190482525358,0.971575021743774,0.9896785467863078,0.9916903078556055,0.9941980987787244,0.996748447418212,24.0,3591.412572860718,597.9128883972567,2797.020652770996,3123.2038192749023,3579.8602523803706,3981.473276138305,5072.148239135742,24.0,916.0310592651367,225.1360845283203,562.6659622192383,795.0714683532715,872.5399703979492,1015.2451057434081,1467.824249267578,24.0,0.9717814922073961,0.017181345268437953,0.914242750788778,0.9700365624045633,0.97290955190917,0.9821767802421852,0.9954752967748732,24.0,0.9507468573138488,0.01474840800499066,0.923759533178625,0.9408593471349548,0.9504768761867299,0.9583705114680636,0.9798098353883652,24.0,0.28393900208175143,0.11585191175068933,0.096769705414772,0.19196425005793524,0.28330817818641596,0.373787749558687,0.536016672849655
T01vsT02,L_Area_9_anterior,24.0,1.0222767454352792,0.025968432932623173,1.0,1.0052214446369576,1.011428672983964,1.0295396790692464,1.101358839491349,24.0,0.9201827606884376,0.012038708980065475,0.8987701040681171,0.9103377104842904,0.9233009226884156,0.9290828371069437,0.9433174224343672,24.0,0.9979364747802411,0.0009051853355207961,0.996228694915771,0.9972381144762038,0.9981785118579861,0.9987407624721525,0.999164640903472,24.0,13432.970299720764,2019.540899665284,9646.867149353027,12327.685049057007,12708.911624908445,15143.05350494385,17801.446311950684,24.0,2326.4334802627563,464.41262418365346,1459.6696701049805,2018.25834274292,2275.127586364746,2646.16093826294,3335.2228775024414,24.0,0.8843752574399165,0.018031867049418084,0.850510677808727,0.8729318127063752,0.884739462795427,0.8967714444268269,0.9176262178919392,24.0,0.9898847515384354,0.0051446686736622525,0.979236304759979,0.9864538162946693,0.9912018775939935,0.9934356212615965,0.995884478092193,24.0,4227.469747543335,721.8606783559187,2650.2382278442383,3857.115943908692,4077.289581298828,4582.873489379883,6009.924842834473,24.0,1097.4704456329346,208.1924652643303,693.1392288208008,970.3949203491211,1109.0227661132812,1253.7665462493896,1467.824249267578,24.0,0.973904026464654,0.012934423006571216,0.9403602964143232,0.9676894937384832,0.9766081567310532,0.9827449210628778,0.9959180599038272,24.0,0.9440752552282609,0.019927594642727565,0.9046461869576152,0.9317152260389883,0.9484765148620276,0.9571169739680971,0.9820050166182752,24.0,0.27567862657209197,0.12657219967936595,0.067039016634225,0.21157993376255002,0.257381975650787,0.330768726766109,0.6611778140068051
T01vsT02,L_Area_IFJa,24.0,1.4217291815380373,0.46961048049823967,1.022344830564141,1.133928234253042,1.245255115206483,1.5920629622617373,3.11011886640172,24.0,0.7486219614928133,0.1135274349163878,0.368675475346438,0.7194881248475976,0.776567974491371,0.8224222669973446,0.8730259001895131,24.0,0.8965359926223752,0.12260727866097443,0.419171631336212,0.8822013735771174,0.936765074729919,0.9657536298036571,0.9917614459991452,24.0,9595.561255455017,3225.733582353709,4664.419281005859,6804.996311187744,9304.374824523926,11234.971441268919,16912.59718322754,24.0,6436.68115234375,3325.7155890604163,1639.070411682129,4142.526214599609,5891.683444976807,7426.782972335815,15974.820579528809,24.0,0.7419774349810971,0.07836890839860673,0.5963060686015831,0.6620514696526268,0.7649149611144705,0.8035693435770496,0.8592233009708731,24.0,0.8855863536397611,0.07788947919626625,0.706726014614105,0.8421910852193829,0.8896701931953426,0.9659024327993386,0.98042219877243,24.0,1690.716079711914,458.120812005684,921.4674453735352,1414.8194847106934,1602.3748054504395,1859.2440490722659,2788.8660736083984,24.0,1155.5718221664429,369.2493478214521,472.96559143066406,878.6559047698975,1153.8729515075684,1378.123878479004,1851.089469909668,24.0,0.6993484953224255,0.2434415849845094,0.0,0.6087723975311363,0.7735753245576931,0.8667831447351242,0.968118810851437,24.0,0.6795679266199198,0.2095389763956326,0.175342030384119,0.5839124414688606,0.7368643159790346,0.8395915917274965,0.945532637573092,24.0,1.800843544925252,1.2077483933824686,0.541400730609893,0.7801357917487618,1.4127050340175624,2.4228949695825572,5.354931354522705
T01vsT02,L_Area_IFJp,24.0,1.2097187498711346,0.26897766902237075,1.010791396233411,1.0994489069590818,1.1532765036562105,1.2036595167934985,2.332243784476267,24.0,0.7925550962686344,0.07328508032228459,0.6432880844645551,0.7541185328241695,0.8004392861000751,0.8449718102522118,0.909040945314646,24.0,0.9451913163065907,0.03489480119057833,0.8687992095947261,0.9292925894260408,0.945497870445251,0.9684168994426723,0.995127975940704,24.0,7078.854261398315,2434.1300518779763,3057.967185974121,5801.983074188232,6389.112773895264,8737.631572723389,13487.673934936523,24.0,3578.5011558532715,1629.4680475652774,1451.5150909423828,2430.0645904541016,3420.845958709717,3973.318696975708,8366.598220825195,24.0,0.794151047633906,0.05247006299097214,0.72072072072072,0.7559811626844748,0.779882815597101,0.8329818762111016,0.8870292887029281,24.0,0.9425019298990565,0.03812086909880938,0.861261248588562,0.9192556440830233,0.9503441452980039,0.9692711681127544,0.990597426891326,24.0,1453.5537357330322,485.9558660011999,652.3663330078125,1115.1387004852295,1459.6696701049805,1704.3070449829102,2511.610382080078,24.0,713.18590259552,190.72681499093747,440.34727478027344,566.7432518005371,697.2165184020996,831.7670745849609,1051.9407119750977,24.0,0.7827650680929024,0.1257951235970702,0.441726909014425,0.7057684251269881,0.8250063037110595,0.8636497514271281,0.9734203754922812,24.0,0.7616993333579529,0.12312565993316528,0.469425254225471,0.6575913645390553,0.7836316164588155,0.8427933573471409,0.9594485486950712,24.0,0.9519659088303642,0.5523377900468686,0.26430144906044,0.5619197227060789,0.8263096511363981,1.1319544613361354,2.182398930191993
T01vsT02,L_Area_IFSp,24.0,1.0678900838277336,0.0759665785390544,1.0,1.0122494030095348,1.0502196572448865,1.0786373949100603,1.292056895491863,24.0,0.8745146934232162,0.0388980483630698,0.7936226749335691,0.8484681138127466,0.8866082273340331,0.9043876030668185,0.932549504950495,24.0,0.9876650497317311,0.011925591763879542,0.9570282697677612,0.9821363687515259,0.9936611056327815,0.996398836374282,0.9982322454452512,24.0,10240.452557563782,2408.939064837275,6760.146125793457,8762.095310211182,9756.953968048096,12295.066732406616,15558.937042236328,24.0,2935.988272666931,1154.9814222187592,1435.2059326171875,2050.876659393311,2744.0158882141113,3361.725259780884,6124.08895111084,24.0,0.8518595097072295,0.049146314307110715,0.7344632768361581,0.8452280596116208,0.8638991066736725,0.8803249890206408,0.9057471264367812,24.0,0.9742274309198059,0.026257461597632883,0.9017149209976192,0.9729833751916884,0.98468142747879,0.989920005202293,0.9953637123107912,24.0,2591.1175289154053,603.1285496916906,1345.5055618286133,2222.1228218078613,2638.006359100342,3047.773962020874,3751.106414794922,24.0,876.957034111023,294.09598457604307,570.8205413818359,664.598201751709,762.4531517028809,1033.592908859253,1745.0799407958984,24.0,0.8622455475081828,0.14260509447965494,0.39125902259389,0.8625553159533607,0.9064094428360572,0.9505465213479478,0.987990217027201,24.0,0.8814437730554764,0.10442007889831312,0.520826589209054,0.891689474823719,0.9119937089794351,0.935477573638033,0.968746396158418,24.0,0.8040433879941696,0.5791634077133281,0.303286999464035,0.5449402853846546,0.6128120124340051,0.8051973953843116,3.025633215904236
